selected_iter1,loss_ent,TimestepsSoFar,ev_tdlam_before,iteration,AgentID,selected_iter0,EpRewMean,EpisodesSoFar,loss_pol_surr,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,EpThisIter,TimeElapsed
780,-8.35595607758,43695431,0.83426438272,888,0,887,-687.0,444660,-0.0223397233058,0.0232499851845,,15584.882487,55.66,869,68475.37904453278
887,-5.31885671616,43695762,0.949756208807,888,1,274,984.0,579328,-0.0182084530534,0.013364586009,,4424.45927811,45.681,1079,68517.26779842377
739,-8.35655498505,43744922,0.870499566197,889,0,888,-717.0,445555,-0.0200557414015,0.0242927566093,,17492.4383647,54.665,895,68559.52705097198
888,-5.31458473206,43744977,0.895474329591,889,1,564,970.0,580371,-0.0187960879023,0.0148268269259,,7207.44964981,47.285,1043,68601.46429347992
541,-8.35204982758,43794096,0.773858428001,890,0,889,-419.0,446310,-0.0221963807126,0.0238344200188,,24931.2074076,60.538,755,68643.62085604668
889,-5.33044672012,43794104,0.901385344565,890,1,796,987.0,581444,-0.0189059135058,0.0131055502376,,4216.38481649,45.639,1073,68688.71398043633
875,-8.35179901123,43843249,0.884747333825,891,0,890,-623.0,447156,-0.0203315219066,0.0245531786932,,17686.8764038,56.33,846,68730.87622117996
890,-5.340051651,43843129,0.718757122755,891,1,501,982.0,582496,-0.0192368350981,0.0120278320586,,5099.9986852,46.427,1052,68772.85850977898
599,-8.35775566101,43892328,0.636769771576,892,0,891,-490.0,447945,-0.0220147944807,0.0238046706654,,20195.5264486,58.864,789,68815.10989189148
891,-5.33299636841,43892467,0.884701475501,892,1,641,975.0,583527,-0.0176626054454,0.0143539862668,,5372.19790141,47.568,1031,68857.18902516365
719,-8.3736448288,43941242,0.834576755762,893,0,892,-547.0,448760,-0.0212777413156,0.0229672102335,,20902.5795492,58.082,815,68899.25747179985
892,-5.34728717804,43941646,0.935012020171,893,1,813,990.0,584613,-0.0185412277885,0.0129176689855,,3480.23281352,45.079,1086,68941.30295610428
407,-8.38437175751,43990756,0.759914472699,894,0,893,-530.0,449572,-0.019209004308,0.0227531340206,,23002.5365295,57.922,812,68983.52067375183
893,-5.35450315475,43990689,0.735274136066,894,1,211,970.0,585663,-0.0192242853421,0.0124278985895,,5448.63314565,46.781,1050,69025.75900411606
553,-8.40115070343,44039817,0.862130388618,895,0,894,-460.0,450357,-0.0200672178083,0.0245009245118,,20489.8384959,58.75,785,69067.66806173325
894,-5.35555362701,44039742,0.501488864422,895,1,610,971.0,586729,-0.017867157876,0.0138032064036,,5654.75923665,46.057,1066,69109.86928772926
696,-8.40331268311,44088527,0.889005579054,896,0,895,-497.0,451156,-0.0219987409073,0.0233042842398,,24661.6792399,58.115,799,69152.07044792175
895,-5.37263536453,44089063,0.572374045849,896,1,583,972.0,587798,-0.0177028758238,0.0134469475403,,6246.37214152,46.218,1069,69194.09139084816
779,-8.4166135788,44138013,0.604784071445,897,0,896,-305.0,451876,-0.0224914556893,0.0245212764324,,31693.8256836,62.746,720,69236.2378745079
896,-5.37683153152,44138208,0.956793166697,897,1,189,973.0,588870,-0.0182293162992,0.0123895163221,,5820.66253408,45.757,1072,69278.36778974533
760,-8.42686843872,44187263,0.921914875507,898,0,897,-428.0,452632,-0.0212749486091,0.0277932412379,,22758.87913,60.686,756,69320.62928295135
897,-5.38167715073,44187413,0.685756146908,898,1,565,960.0,589905,-0.0198973957013,0.014228281662,,7270.23466237,47.567,1035,69362.9312171936
826,-8.43481636047,44236348,0.666009962559,899,0,898,-489.0,453431,-0.0218066238934,0.0237650948887,,25412.12087,58.525,799,69405.09491276741
898,-5.38061475754,44236546,0.725961506367,899,1,894,982.0,590966,-0.0193636436306,0.0133721580108,,4926.25475566,46.3,1061,69447.14192342758
781,-8.43286323547,44285554,0.505317509174,900,0,899,-528.0,454245,-0.0210753688589,0.0245267514838,,24904.8107096,58.041,814,69489.19890737534
899,-5.38484287262,44285591,0.934987805784,900,1,427,974.0,592038,-0.0191389967416,0.0142526230775,,4657.99100876,45.663,1072,69531.47529053688
812,-8.42189693451,44334736,0.914262540638,901,0,900,-652.0,455102,-0.0190242098955,0.0231733847565,,17027.6089681,55.539,857,69573.03201889992
900,-5.38476514816,44334236,0.966152813286,901,1,304,986.0,593089,-0.0177513256252,0.0164112305307,,4303.20087687,45.779,1051,69615.28719091415
423,-8.43356990814,44383760,0.84248124063,902,0,901,-491.0,455891,-0.0188413448971,0.0248130169154,,23218.3716024,58.272,789,69657.40023732185
901,-5.39416408539,44383982,0.910926520824,902,1,591,978.0,594164,-0.017853222962,0.0132001226496,,5017.48910904,46.23,1075,69699.34220290184
833,-8.43529701233,44432778,0.484810888767,903,0,902,-527.0,456692,-0.021053461358,0.0216677723996,,18661.2220866,58.672,801,69741.62556934357
902,-5.40710735321,44433162,0.879748299718,903,1,132,984.0,595221,-0.018870114766,0.0141312384512,,2944.55087916,46.104,1057,69783.60612487793
237,-8.43335056305,44481930,0.769167244434,904,0,903,-235.0,457382,-0.0223697364757,0.0246353531644,,28091.670166,63.337,690,69826.14168691635
903,-5.40771245956,44482247,0.856291726232,904,1,733,962.0,596284,-0.018014332881,0.0149843726928,,6412.21118673,46.224,1063,69868.25121235847
873,-8.4409236908,44531186,0.719113588333,905,0,904,-523.0,458192,-0.0179253937725,0.0266209181864,,23833.6884562,58.203,810,69910.38360071182
904,-5.41740274429,44531457,0.51788559556,905,1,383,977.0,597364,-0.017873334223,0.0135387366754,,4981.26739375,45.743,1080,69952.23167085648
811,-8.45752048492,44580421,0.83625754714,906,0,905,-602.0,459023,-0.0212843107195,0.0234724982098,,18667.7282104,57.097,831,69994.5567138195
905,-5.41761350632,44580582,0.854938864708,906,1,550,960.0,598412,-0.0181303168841,0.0130099077748,,8515.03464762,46.752,1048,70037.07262468338
562,-8.46763706207,44629495,0.811529517174,907,0,906,-392.0,459775,-0.021240677442,0.0255164470291,,24979.0479329,60.827,752,70079.31597995758
906,-5.42110824585,44629728,0.811979010701,907,1,874,980.0,599508,-0.0173395932458,0.0130147100814,,4953.72924423,44.767,1096,70121.43216490746
499,-8.48355484009,44678486,0.858427062631,908,0,907,-314.0,460503,-0.0196907705104,0.0261303447575,,26128.5440674,61.273,728,70163.9317483902
907,-5.42967844009,44678849,0.538130700588,908,1,793,978.0,600595,-0.0180652074632,0.0132961866912,,4521.93497594,45.165,1087,70206.12963724136
589,-8.48107051849,44727913,0.602109193802,909,0,908,-630.0,461343,-0.0203837715283,0.0265336883798,,16171.6962382,56.674,840,70248.47129368782
908,-5.43171787262,44727924,0.718761324883,909,1,533,977.0,601671,-0.0186929777653,0.0125591093868,,4208.06405004,45.584,1076,70290.8121085167
438,-8.48868179321,44776858,0.754443764687,910,0,909,-644.0,462201,-0.0206648753325,0.0232602695857,,18735.6624756,55.048,858,70333.17206978798
909,-5.43563508987,44777153,0.817517355084,910,1,685,966.0,602731,-0.0187290472968,0.0130325737797,,6385.59890366,46.584,1060,70375.57721328735
893,-8.48611068726,44825880,0.928197212517,911,0,910,-284.0,462910,-0.0215170882584,0.0257507410521,,25688.7710266,62.256,709,70418.46666669846
910,-5.44373416901,44826383,0.359216153622,911,1,359,973.0,603807,-0.0179378597531,0.0115867066779,,5051.77408346,45.904,1076,70460.81274008751
447,-8.48315238953,44875200,0.841007277369,912,0,911,-529.0,463718,-0.0204875671479,0.0257207676768,,22850.3096924,58.282,808,70503.53038620949
911,-5.44340181351,44875502,0.919737912714,912,1,793,984.0,604879,-0.0181088831014,0.0132611455241,,4250.94603475,45.784,1072,70545.88257193565
582,-8.49025821686,44924683,0.783158391714,913,0,912,-609.0,464567,-0.0183851744223,0.0263828511039,,20604.4819539,56.642,849,70588.6213517189
912,-5.4469332695,44924678,0.921349912882,913,1,175,950.0,605892,-0.0190888165816,0.0118686107259,,7983.63426463,48.552,1013,70631.23102879524
660,-8.48410415649,44973754,0.639697104692,914,0,913,-544.0,465378,-0.0193839680287,0.0254361543339,,20919.1571045,57.455,811,70673.76162314415
913,-5.4530005455,44973298,0.746246993542,914,1,626,972.0,606939,-0.0188488136628,0.01370937709,,7662.33688354,46.376,1047,70716.30825471878
762,-8.48562240601,45022779,0.598581880331,915,0,914,-323.0,466122,-0.020316895112,0.0258791496356,,31265.0727336,60.417,744,70758.9417848587
914,-5.44913053513,45022813,0.81025955081,915,1,315,970.0,607971,-0.0185083706747,0.0151756997802,,7100.34841919,47.83,1032,70800.80515241623
516,-8.49270343781,45071056,0.81072100997,916,0,915,-256.0,466827,-0.021605942927,0.0229223504042,,28448.6405029,62.496,705,70843.28755235672
915,-5.44458246231,45072046,0.92292816937,916,1,873,966.0,609026,-0.0193053918532,0.0132686289726,,6037.74221547,46.742,1055,70885.5210120678
814,-8.49571323395,45121134,0.846516445279,917,0,916,-479.0,467626,-0.0209540236683,0.0226048592012,,27053.7762248,59.197,799,70927.59535837173
916,-5.43937301636,45121267,0.67731025815,917,1,716,976.0,610102,-0.0192519270834,0.0139489234813,,5444.38450368,45.831,1076,70969.87119960785
227,-8.50197982788,45170183,0.755372986197,918,0,917,-629.0,468492,-0.0189233179214,0.0243504198346,,24327.282491,55.071,866,71012.36989355087
917,-5.45316076279,45170444,0.915386177599,918,1,533,966.0,611137,-0.0197906518976,0.0135973090073,,5640.16842651,47.518,1035,71054.71006059647
789,-8.50818634033,45219310,0.406903147697,919,0,918,-700.0,469369,-0.0192485109922,0.0226716688291,,19886.7205912,56.004,877,71097.05582094193
918,-5.4587059021,45219580,0.63273075223,919,1,894,973.0,612203,-0.018208898148,0.0144384961071,,6358.74024709,46.109,1066,71139.28722953796
742,-8.52182102203,45268314,0.353222072124,920,0,919,-531.0,470187,-0.0207898827794,0.023354672594,,21941.8813477,57.425,818,71181.60833406448
919,-5.45402336121,45268633,0.686788439751,920,1,850,974.0,613277,-0.0185272851183,0.0128825709301,,6120.84996541,45.457,1074,71223.70589876175
519,-8.53380393982,45317778,0.880234621465,921,0,920,-391.0,470952,-0.0193845379302,0.0244395075133,,30059.8991292,59.818,765,71266.95274782181
920,-5.45238161087,45317903,0.539656162262,921,1,668,971.0,614362,-0.0178545603509,0.012830212363,,7760.72293091,45.71,1085,71309.06379151344
821,-8.53402233124,45366716,0.859524056315,922,0,921,-399.0,471704,-0.0205023759821,0.0255432786265,,27045.017863,60.144,752,71351.0904097557
921,-5.46264886856,45366979,0.928988672793,922,1,598,978.0,615443,-0.0173518182225,0.0130406503837,,5945.78729248,45.29,1081,71393.23898744583
722,-8.53759670258,45415974,0.891326852143,923,0,922,-497.0,472501,-0.0195043045824,0.0237570149281,,24437.2713623,58.356,797,71436.06992268562
922,-5.45686483383,45416212,0.49164545536,923,1,851,962.0,616487,-0.0188215817082,0.0133213290246,,8269.83269246,47.218,1044,71478.29758810997
909,-8.54207801819,45465078,0.59816840291,924,0,923,-706.0,473387,-0.0194557879198,0.0227493143175,,15009.9089508,54.461,886,71520.53739094734
923,-5.46536636353,45465337,0.621761918068,924,1,662,984.0,617583,-0.0184777456743,0.0128213770222,,4473.46273804,44.764,1096,71562.70025467873
894,-8.55362510681,45514311,0.362354874611,925,0,924,-702.0,474277,-0.0197729463301,0.0225035765907,,20303.317276,54.201,890,71605.09653830528
924,-5.47010183334,45514588,0.54357534647,925,1,626,984.0,618693,-0.0169673707181,0.0136401894075,,3382.95578639,44.461,1110,71647.37995409966
672,-8.55319976807,45563626,0.631532013416,926,0,925,-687.0,475157,-0.0186152820097,0.0233701643301,,16855.1774089,54.443,880,71689.77334284782
925,-5.47997808456,45563712,0.947492029518,926,1,698,983.0,619781,-0.0193703207187,0.012623798626,,3597.26356252,45.046,1088,71731.80814290047
840,-8.56637763977,45612424,0.911896690726,927,0,926,-527.0,475976,-0.0201502696242,0.0250079895292,,22563.191864,56.455,819,71774.3121933937
926,-5.48742771149,45612819,0.82864998281,927,1,721,978.0,620854,-0.0189190924478,0.012416388529,,3444.73935572,46.013,1073,71816.96439146996
909,-8.56922912598,45661747,0.891252793372,928,0,927,-558.0,476802,-0.0205196438668,0.024075062247,,22655.2147624,57.318,826,71859.6623904705
927,-5.49242925644,45661961,0.876641117036,928,1,466,986.0,621935,-0.0190384373321,0.0134014169647,,3479.06349182,45.64,1081,71902.10898208618
750,-8.57470798492,45710954,0.784102842212,929,0,928,-664.0,477664,-0.0201901870702,0.0237925660719,,19615.6931661,55.359,862,71944.9816300869
928,-5.49781370163,45710931,0.7972317487,929,1,672,976.0,622999,-0.018654530053,0.0133301140352,,5621.47991562,46.15,1064,71987.95951294899
825,-8.59237194061,45759764,0.897474579513,930,0,929,-611.0,478518,-0.0200902262392,0.023098806967,,21716.6811015,56.383,854,72030.95666503906
929,-5.50406455994,45760263,0.440793693066,930,1,688,956.0,624081,-0.0173749600168,0.0127192129148,,6860.79219564,45.767,1082,72072.98736023903
207,-8.60658359528,45809002,0.753322064877,931,0,930,-487.0,479321,-0.0189501640901,0.0236218419159,,25635.5806071,58.476,803,72116.14438796043
930,-5.5127286911,45809399,0.790053486824,931,1,233,988.0,625187,-0.0172971579741,0.0122467588905,,3600.90901057,44.574,1106,72158.51009583473
726,-8.61083889008,45858113,0.766703590751,932,0,931,-440.0,480112,-0.0198290302942,0.0251989828733,,25356.5225321,58.508,791,72200.84593224525
931,-5.52339601517,45858473,0.829651266336,932,1,803,966.0,626270,-0.0182069272754,0.0122280364352,,4396.2524732,45.464,1083,72243.8445789814
815,-8.62013912201,45907466,0.881360657513,933,0,932,-654.0,480979,-0.0187076696796,0.0241472082368,,18618.4872742,55.158,867,72286.63139081001
932,-5.53052854538,45907736,0.719556063414,933,1,926,966.0,627323,-0.0185208288312,0.0137680545449,,6185.56842804,46.924,1053,72329.14329695702
477,-8.63109779358,45956643,0.874743938446,934,0,933,-774.0,481892,-0.0175351139284,0.0223006128023,,14082.397049,52.849,913,72372.56600284576
933,-5.53544187546,45956821,0.741487592459,934,1,713,969.0,628409,-0.018146611852,0.0125052037377,,5916.0047919,45.246,1086,72414.98680377007
857,-8.63768768311,46005632,0.619087457657,935,0,934,-621.0,482756,-0.018695352599,0.0233606942153,,19846.5765839,55.111,864,72457.66383385658
934,-5.5444226265,46005951,0.870331719518,935,1,425,986.0,629500,-0.0170437242292,0.0136040410919,,3968.62963867,45.042,1091,72500.0980849266
106,-8.64700126648,46052920,0.796155080199,936,0,935,-419.0,483512,-0.021163725527,0.0246290937842,,25510.8789266,58.291,756,72542.6132414341
935,-5.55346775055,46055184,0.811655938625,936,1,563,980.0,630598,-0.0174569329247,0.0132230860957,,4646.81402206,44.905,1098,72585.69343113899
642,-8.65320777893,46104070,0.811306610703,937,0,936,-492.0,484311,-0.0187677169257,0.0259955061677,,27474.4638875,60.285,799,72628.37502622604
936,-5.56750535965,46104324,0.668985426426,937,1,909,974.0,631700,-0.0183248724109,0.0111601902172,,4944.92808151,44.506,1102,72670.92487239838
588,-8.65880298615,46153267,0.898397706449,938,0,937,-514.0,485103,-0.0186146088721,0.0262875457993,,17704.139445,57.987,792,72713.52371406555
937,-5.56515026093,46153384,0.802719265223,938,1,287,983.0,632789,-0.017958831498,0.012349387786,,4041.06756973,45.134,1089,72755.97270870209
596,-8.6597738266,46202225,0.593575060368,939,0,938,-695.0,485983,-0.0177680585184,0.0252843074656,,19497.6390279,54.492,880,72798.79918217659
938,-5.56815624237,46202665,0.679289907217,939,1,816,970.0,633873,-0.017973520502,0.0129990113589,,6552.2682368,45.356,1084,72841.42845344543
512,-8.6609992981,46251376,0.810017079115,940,0,939,-521.0,486782,-0.0200076534141,0.0228737915168,,19580.0681,58.511,799,72883.8152384758
939,-5.56677007675,46251698,0.90193426609,940,1,454,986.0,634992,-0.0176230936777,0.0116672063208,,3607.78354518,43.908,1119,72926.62978959084
776,-8.65991401672,46300866,0.863243475556,941,0,940,-572.0,487613,-0.0179925508758,0.0242739744717,,20914.0018514,56.645,831,72969.32465624809
940,-5.58822345734,46300991,0.921851299703,941,1,939,983.0,636113,-0.0171679555885,0.0133869272734,,4376.19123077,43.921,1121,73011.87511253357
113,-8.66537284851,46349968,0.836699262261,942,0,941,-362.0,488361,-0.0173869994809,0.0254702966195,,28418.1506348,59.92,748,73054.44707489014
941,-5.59098339081,46350128,0.841006681323,942,1,704,979.0,637225,-0.0163396916275,0.0136478942392,,4377.03604762,44.413,1112,73096.95497727394
840,-8.67494297028,46399091,0.889213941991,943,0,942,-278.0,489065,-0.0201121020558,0.0247548146872,,26118.6143595,62.224,704,73139.51816058159
942,-5.59619998932,46399236,0.858051478863,943,1,419,976.0,638328,-0.0182207132699,0.0123732176532,,4703.70516968,44.75,1103,73181.9825925827
694,-8.6818780899,46448354,0.426575303078,944,0,943,-274.0,489770,-0.0196497911044,0.0264997582029,,29377.4682617,62.934,705,73224.42112088203
943,-5.60107707977,46448340,0.743378281593,944,1,702,974.0,639452,-0.0170324092808,0.0113352629899,,4824.76524226,43.876,1124,73266.87778902054
201,-8.69371509552,46497279,0.819620072842,945,0,944,-183.0,490445,-0.0199700412146,0.0259949647201,,33825.4095256,63.377,675,73309.28099107742
944,-5.60440301895,46497632,0.950857657939,945,1,578,983.0,640555,-0.0185778669256,0.0120193547724,,3764.33009847,44.69,1103,73351.7052950859
683,-8.70199012756,46546398,0.619003891945,946,0,945,-745.0,491338,-0.0189359420959,0.0205544453347,,13571.1370087,53.833,893,73394.42899370193
945,-5.61107540131,46546780,0.804649278522,946,1,650,974.0,641667,-0.0167173896625,0.0132299440835,,5079.65096537,44.168,1112,73436.8575952053
924,-8.70895767212,46595636,0.672438055277,947,0,946,-615.0,492189,-0.018724817317,0.0220519665551,,20608.3283895,55.634,851,73479.64160990715
946,-5.61327075958,46595751,0.919703692198,947,1,538,986.0,642787,-0.0174012436085,0.0127257450949,,3815.69680023,43.688,1120,73522.21525382996
519,-8.71533966064,46644783,0.858270674944,948,0,947,-480.0,492979,-0.019876269061,0.0225402812939,,20751.475708,58.299,790,73565.08521485329
947,-5.61878299713,46644910,0.624447703362,948,1,345,978.0,643884,-0.0175217568273,0.0118479111698,,5183.46572622,44.661,1097,73607.63739728928
442,-8.71535873413,46693874,0.772647574544,949,0,948,-377.0,493720,-0.0212727684605,0.0225252430731,,27604.1861165,61.276,741,73650.24120855331
948,-5.62171316147,46693993,0.900807648897,949,1,929,965.0,644960,-0.0176742029774,0.0133639949102,,6270.26085917,45.785,1076,73695.50264668465
232,-8.71639728546,46742864,0.806076705456,950,0,949,-380.0,494492,-0.0205966940848,0.0220917550614,,27534.7493591,59.217,772,73737.81605243683
949,-5.62376832962,46743268,0.329153239727,950,1,404,985.0,646058,-0.0167764946236,0.0131790659701,,3757.35052999,44.999,1098,73780.58793234825
687,-8.72030353546,46792066,0.91639662534,951,0,950,-564.0,495323,-0.0202018166213,0.0229475278951,,20637.5865987,56.535,831,73823.64714550972
