EpLenMean,TimestepsSoFar,loss_vf_loss,loss_pol_entpen,TimeElapsed,loss_kl,EpThisIter,loss_pol_surr,EpRewMean,AgentID,selected_iter1,iteration,ev_tdlam_before,selected_iter0,loss_ent,EpisodesSoFar
230.163,4373020,2815.05896505,,6232.751068115234,0.016316602317,232,-0.0379043171415,-906.586609925,1,87,88,0.643943756819,29,4.33075428009,23434
231.306,4421524,2733.3331426,,6268.033463001251,0.0146722384961,205,-0.0332483178354,-907.126114498,0,41,89,-0.020644068718,88,4.22154378891,23362
226.512,4421501,2928.08895874,,6303.2741894721985,0.0162400268794,211,-0.0377955307097,-896.051654048,1,88,89,0.462925851345,63,4.30277729034,23645
229.098,4471103,2573.87315369,,6338.64182472229,0.0162841713366,211,-0.0356615715476,-907.420058968,0,36,90,0.369890511036,89,4.16381931305,23573
233.181,4471706,2735.23025004,,6373.931307554245,0.0170232813495,208,-0.0370781154197,-907.207094585,1,89,90,0.739740848541,15,4.22999191284,23853
237.529,4520873,2825.18521627,,6409.420343160629,0.0163721371403,202,-0.0379420537696,-916.908617516,0,54,91,0.150745332241,90,4.13050460815,23775
232.094,4520355,2929.69768778,,6445.210906982422,0.0163596449226,229,-0.0389039194949,-898.700478429,1,90,91,0.688490569592,55,4.18402719498,24082
236.345,4570020,2746.73311869,,6480.694520950317,0.0170935025283,202,-0.0379260031526,-904.314572993,0,70,92,0.705935537815,91,4.07946395874,23977
233.029,4569431,2774.9287618,,6515.944923400879,0.0168605401996,230,-0.038296040538,-896.345703246,1,91,92,0.695889741182,76,4.13708114624,24312
231.82,4618431,2546.5429891,,6551.444824457169,0.0167249016231,200,-0.0383365777767,-903.380694148,0,56,93,0.548268765211,92,4.03241300583,24177
225.272,4617736,3103.30234782,,6586.931039810181,0.0160315222262,228,-0.0378910160895,-882.883113755,1,92,93,0.745176136494,34,4.10060071945,24540
223.972,4667594,2798.92689006,,6622.528310537338,0.017014126565,217,-0.0382778282995,-879.680927933,0,92,94,0.463334858418,93,3.97822475433,24394
225.895,4668364,3069.43851725,,6658.562880754471,0.0173190781691,217,-0.0377581086359,-889.580102417,1,93,94,0.75270293653,60,4.05089092255,24757
228.838,4717061,2716.93517049,,6694.087826013565,0.0170050888943,206,-0.0371311951506,-888.870773016,0,90,95,0.711606413126,94,3.92954993248,24600
222.62,4716588,2917.39571635,,6729.783416986465,0.0169742465951,237,-0.0377167366581,-848.913090141,1,94,95,0.806359872222,56,3.9953649044,24994
227.861,4765193,2795.44449361,,6765.696532726288,0.0182695534313,206,-0.0391096685538,-853.714818173,0,3,96,0.774953871965,95,3.87010526657,24806
225.804,4766343,2958.68330892,,6801.301823854446,0.0167493366753,229,-0.0375235981774,-844.802501846,1,95,96,0.790576949716,39,3.93358182907,25223
224.948,4814474,2753.53506978,,6836.941825389862,0.0174858533622,200,-0.038213184375,-839.669753727,0,63,97,0.75924013555,96,3.81567072868,25006
227.085,4814730,3081.25406392,,6872.638825416565,0.0177833750301,212,-0.0391043334724,-845.304698454,1,96,97,0.800412073731,93,3.88391089439,25435
235.434,4864178,2899.05428823,,6908.56062412262,0.0176926131826,196,-0.0389721245641,-873.559725479,0,37,98,0.667470663786,97,3.76482748985,25202
235.232,4864647,2756.45417277,,6944.459533691406,0.0175686816995,207,-0.0388325994912,-869.346076848,1,97,98,0.799414694309,81,3.82690525055,25642
244.011,4913293,2879.58642578,,6979.977472543716,0.0190684483775,195,-0.0382346088494,-883.645052019,0,82,99,0.763488978148,98,3.71259856224,25397
239.183,4913848,3081.8384196,,7015.912664651871,0.0173921876121,215,-0.0387929968856,-850.57764925,1,98,99,0.782446548343,23,3.77245998383,25857
241.803,4962256,2870.26426188,,7051.782072544098,0.0178370646123,209,-0.0385632799007,-845.613093592,0,22,100,0.806200221181,99,3.67352604866,25606
237.003,4962430,2698.54186503,,7087.624524354935,0.0178509162312,204,-0.0380278332159,-832.710900689,1,99,100,0.655014693737,79,3.7326529026,26061
244.055,5011108,2704.0982132,,7123.489266395569,0.0182910716006,181,-0.0393295891893,-845.227934974,0,44,101,0.807999610901,100,3.62242078781,25787
237.231,5011624,3462.26589457,,7159.34333896637,0.0170140748378,222,-0.039309154284,-805.888387094,1,100,101,0.800455898046,50,3.69055557251,26283
240.954,5060801,2883.54318237,,7194.931277275085,0.0179463712654,203,-0.0396436657951,-815.183134237,0,71,102,0.807058274746,101,3.57771468163,25990
241.559,5060996,3133.46298726,,7230.672407865524,0.0180746715438,209,-0.0391131176536,-813.016471107,1,101,102,0.835980027914,56,3.63786578178,26492
242.391,5109230,3018.78585307,,7266.055924415588,0.0184441755991,195,-0.0405317769716,-819.604889491,0,54,103,0.764625176787,102,3.53992986679,26185
234.353,5109335,3296.85934957,,7301.706304311752,0.0179588316629,214,-0.0386094264007,-787.33504308,1,102,103,0.776639506221,79,3.59858870506,26706
243.469,5158798,2814.00898234,,7337.128600120544,0.0184685197892,185,-0.0397663039039,-836.94931702,0,78,104,0.718613922596,103,3.48486423492,26370
242.19,5159058,3153.56950378,,7372.5293164253235,0.0179886401553,212,-0.0401359671572,-834.718688688,1,103,104,0.815985158086,7,3.56825089455,26918
247.412,5208291,2850.65914917,,7408.025184869766,0.0176941597601,186,-0.0392292671604,-845.408725846,0,9,105,0.703205615282,104,3.43757462502,26556
240.466,5207085,3166.49168396,,7444.020823955536,0.0184234234815,222,-0.03860770066,-824.729634452,1,104,105,0.79286518693,23,3.52734422684,27140
244.054,5257882,2858.20488485,,7479.470441102982,0.0183577553835,204,-0.039472150791,-837.153188537,0,21,106,0.73088312149,105,3.40650773048,26760
238.734,5256382,3388.59342448,,7515.323411464691,0.0185634428247,210,-0.0391887347796,-815.656223914,1,105,106,0.818042322993,42,3.48570370674,27350
235.754,5306554,3144.44081116,,7551.071484565735,0.0182563647783,210,-0.0394307274158,-809.362038753,0,28,107,0.722165554762,106,3.35925412178,26970
233.329,5306706,3377.36419169,,7586.6179213523865,0.0185069995156,215,-0.039033030606,-794.389935956,1,106,107,0.784433275461,70,3.45001173019,27565
235.409,5355128,2714.82208761,,7622.082100152969,0.0184395742835,204,-0.0396973883908,-803.357480314,0,42,108,0.740563809872,107,3.32240581512,27174
230.538,5355459,3680.77434794,,7657.672262430191,0.0181680698491,220,-0.0404430588242,-774.561269638,1,107,108,0.780030965805,92,3.4036719799,27785
236.612,5403783,2684.6132075,,7693.285508394241,0.0184801632228,195,-0.0403608612833,-803.937763968,0,24,109,0.806157320738,108,3.29913783073,27369
232.531,5404878,3179.64778646,,7728.992089748383,0.0181581104795,224,-0.0397794273158,-795.624066826,1,108,109,0.769632279873,11,3.3585960865,28009
238.665,5454587,2876.53414408,,7764.417575597763,0.0185584612191,190,-0.0400071338227,-807.828075557,0,44,110,0.723124533892,109,3.24751162529,27559
241.808,5453436,3124.59405009,,7800.095458507538,0.0192928002604,192,-0.0393946076802,-811.026054272,1,109,110,0.76824696362,107,3.31720066071,28201
246.203,5501966,2860.91037496,,7835.7797594070435,0.0191685452592,192,-0.0405873376925,-831.183566109,0,28,111,0.853714898229,110,3.20880103111,27751
241.212,5503373,3420.00075785,,7871.527444124222,0.0193593777949,227,-0.0395113481403,-805.234974741,1,110,111,0.85201844573,91,3.27660751343,28428
239.63,5552224,3271.38386536,,7907.099826335907,0.0189330087354,223,-0.0397423278191,-785.779034068,0,32,112,0.777781367302,111,3.15498399734,27974
234.442,5550798,3488.38628133,,7942.661585092545,0.0189194822451,200,-0.0389521177082,-780.06039258,1,111,112,0.737280249596,89,3.23823451996,28628
237.093,5600533,3201.53724162,,7978.308520317078,0.019244711264,186,-0.0408779698482,-780.774299944,0,10,113,0.846490308642,112,3.11359119415,28160
231.167,5601142,3420.12611389,,8013.974606513977,0.0181905153052,220,-0.0401386051138,-757.258823837,1,112,113,0.754188284278,106,3.19078040123,28848
240.575,5651179,3354.89495341,,8049.99439573288,0.0196648125226,202,-0.0411396348888,-785.18911982,0,8,114,0.781065821648,113,3.07700681686,28362
239.432,5650762,3517.11376444,,8085.56191778183,0.0192192319858,218,-0.0406382192547,-774.028534038,1,113,114,0.670880943537,38,3.13574624062,29066
241.79,5699990,3012.06678518,,8121.002122402191,0.018775262055,199,-0.0404713685227,-769.811903747,0,69,115,0.880014024675,114,3.05627846718,28561
237.408,5699105,3431.22935994,,8156.551824331284,0.0186968009608,203,-0.0399767529743,-753.263832803,1,114,115,0.86668650806,39,3.10540747643,29269
239.408,5749721,3357.48094686,,8192.198682069778,0.0199189503134,208,-0.0412696043204,-759.310865373,0,99,116,0.87916418165,115,3.02648448944,28769
234.112,5748915,3664.93742879,,8227.984825134277,0.0198523633492,228,-0.0400710160223,-739.527735891,1,115,116,0.77982082963,35,3.07078099251,29497
238.024,5797608,3003.96247609,,8263.969524383545,0.0197810360308,187,-0.0414308005032,-761.730231561,0,45,117,0.815819859505,116,2.99711489677,28956
237.175,5798462,3591.65445964,,8299.992469787598,0.0197266160976,206,-0.0397142930015,-770.902739684,1,116,117,0.73387336731,68,3.02241897583,29703
238.153,5846768,3113.42667135,,8335.7060110569,0.0198856926678,200,-0.0416312606346,-770.241811844,0,56,118,0.869414538145,117,2.95113039017,29156
236.104,5847034,3628.73690796,,8371.449125766754,0.0189320832724,214,-0.0403459298735,-750.350874868,1,117,118,0.801953136921,81,2.97938585281,29917
244.596,5896587,3098.11507161,,8407.346085071564,0.0197833151324,195,-0.0413282994026,-764.604200844,0,26,119,0.867125287652,118,2.90702366829,29351
234.03,5896233,4018.69074504,,8443.0992000103,0.0195818396751,233,-0.0401994594528,-712.524975998,1,118,119,0.769873782992,25,2.9386036396,30150
235.923,5944396,3058.93974813,,8478.886469602585,0.0194960581527,196,-0.0407303156486,-700.259160003,0,76,120,0.866916328669,119,2.85459327698,29547
230.869,5945154,3747.04823303,,8514.835391044617,0.0199912042978,214,-0.0403281886538,-692.695170639,1,119,120,0.74842813611,67,2.88728904724,30364
232.545,5993197,3509.62322998,,8550.616902828217,0.0197611240437,201,-0.0399892818435,-703.090463263,0,1,121,0.842777311802,120,2.80903840065,29748
235.981,5994275,3861.07684326,,8586.389464855194,0.0189536489391,201,-0.0394955046359,-692.921264507,1,120,121,0.850517556071,14,2.83689260483,30565
240.982,6043437,3441.91296387,,8622.94651222229,0.0193635701435,208,-0.040688499265,-722.452013673,0,111,122,0.870500296354,121,2.76731204987,29956
240.722,6043959,3658.34955343,,8658.969533920288,0.0202632911193,201,-0.0396646483665,-726.097630547,1,121,122,0.628739953041,98,2.7926633358,30766
246.746,6092803,3387.23976644,,8694.881824493408,0.0203335111728,191,-0.0401265695594,-725.13329769,0,70,123,0.788633614779,122,2.73974609375,30147
242.413,6093027,4156.11405436,,8731.456405639648,0.0202686902291,226,-0.0405506612927,-720.713620762,1,122,123,0.811733350158,31,2.73826360703,30992
240.857,6141984,3649.74979655,,8767.317992448807,0.0197112645255,201,-0.0409767142458,-711.008247603,0,97,124,0.86936609447,123,2.69409036636,30348
240.906,6141384,3741.66885376,,8803.124175310135,0.0202053586254,200,-0.0404979221785,-706.455593178,1,123,124,0.664885699749,115,2.70198655128,31192
239.535,6190940,3331.97579447,,8839.421164751053,0.0200372633214,204,-0.0418000014421,-696.480047406,0,106,125,0.805275470018,124,2.6460018158,30552
238.105,6190950,3774.03520711,,8875.021347522736,0.0209754537791,206,-0.0404360767958,-696.621639243,1,124,125,0.844145148993,109,2.65531277657,31398
236.112,6240179,3930.36147563,,8911.03609085083,0.0204748540806,223,-0.0418570802916,-693.269812318,0,91,126,0.787004992366,125,2.60033726692,30775
233.455,6238947,4070.58559672,,8947.0936794281,0.020193748797,211,-0.0405434565231,-690.625722264,1,125,126,0.727127701044,119,2.60587692261,31609
236.497,6288398,3682.03250122,,8983.305156946182,0.0200611660645,194,-0.0407194793855,-690.903473452,0,106,127,0.849428832531,126,2.56885361671,30969
233.749,6288546,3956.86315409,,9018.970296859741,0.0198790259892,208,-0.0413340511635,-667.506422441,1,126,127,0.762336134911,116,2.56695103645,31817
237.83,6339122,3846.93563334,,9055.294970989227,0.0201214964812,200,-0.0421656286295,-675.255505393,0,55,128,0.84873662889,127,2.54376101494,31169
239.975,6338765,3946.36034139,,9091.390546560287,0.0207670836632,211,-0.0404002065188,-669.231853325,1,127,128,0.892215542495,106,2.53995966911,32028
242.881,6387858,4032.33557129,,9127.455456256866,0.0203110973428,208,-0.0418548965924,-686.345648741,0,95,129,0.805300861597,128,2.50439453125,31377
237.507,6388246,4230.58076477,,9163.410282850266,0.0206455717174,219,-0.0410821218781,-673.650358123,1,128,129,0.785826265812,9,2.50890517235,32247
234.517,6437477,4055.93947856,,9199.470691204071,0.0204217608164,219,-0.0417214940923,-672.525591176,0,49,130,0.826288849115,129,2.46703600883,31596
233.938,6437667,4170.32943217,,9235.559284687042,0.0208095950851,202,-0.0406404223953,-669.242939559,1,129,130,0.791050553322,96,2.47172188759,32449
238.389,6486238,3635.70453389,,9271.369936466217,0.0202417686814,186,-0.0412673606382,-668.72982642,0,17,131,0.87807931751,130,2.43276309967,31782
237.302,6485541,4512.18852743,,9307.590888500214,0.0199240966855,214,-0.0400768022616,-642.580788194,1,130,131,0.808899596334,33,2.43556714058,32663
233.137,6535205,3932.92544047,,9343.37742972374,0.0205751488684,229,-0.0412859859838,-639.832230098,0,103,132,0.83305247128,131,2.41298317909,32011
231.594,6535607,4806.39440409,,9379.800325155258,0.0188613502542,235,-0.0402222279566,-613.572093669,1,131,132,0.821344479918,121,2.40478682518,32898
227.19,6584337,4019.50716654,,9415.974735736847,0.0213738115272,202,-0.0416727892492,-615.213982734,0,62,133,0.874541953206,132,2.3759572506,32213
222.677,6583938,5039.23930868,,9452.608997106552,0.0208493069513,222,-0.0403633789392,-598.515115389,1,132,133,0.835804581642,108,2.36806297302,33120
225.853,6634156,3952.18942769,,9488.772008180618,0.0216596891793,209,-0.040975147218,-604.857651525,0,29,134,0.892981976271,133,2.34414100647,32422
231.396,6634171,4417.16554769,,9524.75414466858,0.0202253092236,213,-0.0409393080433,-612.256483881,1,133,134,0.786454454064,32,2.3294878006,33333
236.258,6682123,4204.09668477,,9560.584341526031,0.0211101680761,197,-0.0409461993744,-623.082518312,0,62,135,0.890360973775,134,2.29973816872,32619
225.998,6683236,4928.7481842,,9596.536774873734,0.0209708693825,237,-0.0412265104436,-585.497846974,1,134,135,0.815106630325,35,2.29400491714,33570
229.853,6731572,4497.63069661,,9632.272468805313,0.0210756795326,213,-0.0412210729992,-608.161685523,0,59,136,0.811713129282,135,2.27094173431,32832
226.844,6731552,4532.25564067,,9668.403709173203,0.0202389701735,211,-0.0406061369771,-589.473755128,1,135,136,0.784031331539,50,2.26617455482,33781
229.464,6781396,4412.34513346,,9704.302516460419,0.0201275662597,204,-0.041328740248,-593.635295171,0,13,137,0.845955580473,136,2.24444532394,33036
224.291,6780946,5145.38856506,,9739.963883399963,0.0209606103987,239,-0.0410772885662,-571.016379924,1,136,137,0.74841439724,90,2.23996353149,34020
225.257,6830226,4694.67165629,,9776.218853712082,0.0204948749548,223,-0.0417219150307,-559.627420441,0,21,138,0.860975801945,137,2.21020531654,33259
224.197,6830168,5108.29918416,,9812.608070373535,0.020409681291,223,-0.0404549323527,-529.210737427,1,137,138,0.786013752222,127,2.2103266716,34243
221.072,6879657,4539.44715373,,9848.34092783928,0.0211664825523,216,-0.0419218711807,-510.918433044,0,23,139,0.890318825841,138,2.17768025398,33475
216.772,6879414,5363.6930542,,9883.949140071869,0.0201697977027,239,-0.0406976536372,-503.8593386,1,138,139,0.847119957209,98,2.18475866318,34482
227.119,6928267,4093.81031291,,9920.093914747238,0.0210241008317,189,-0.0405394196083,-534.998469608,0,103,140,0.86032576859,139,2.14752006531,33664
219.923,6928997,5330.5512085,,9956.3004925251,0.0210370645315,237,-0.0410993228822,-534.34715475,1,139,140,0.798932418227,32,2.15341544151,34719
223.891,6977745,4647.31006368,,9992.08148431778,0.0201371079311,216,-0.0415985760143,-540.546562839,0,110,141,0.873832732439,140,2.11056184769,33880
221.58,6976301,5141.37700399,,10027.929928302765,0.0195069958766,224,-0.0410550571008,-533.919556225,1,140,141,0.83069896698,79,2.13446760178,34943
224.984,7026352,4588.11897278,,10063.977611780167,0.0206937099962,202,-0.0405225541326,-533.401742315,0,113,142,0.862880796194,141,2.08129858971,34082
226.362,7027510,5109.32249959,,10099.961377859116,0.0206146755954,223,-0.0411273314385,-524.174024295,1,141,142,0.81989055872,1,2.09276628494,35166
234.414,7076925,4291.85509237,,10135.994356393814,0.021758313252,196,-0.0418002984952,-549.934883136,0,86,143,0.843004584312,142,2.06228780746,34278
229.649,7076112,5687.0981191,,10172.143727779388,0.0197272734173,227,-0.0399886954207,-535.545802542,1,142,143,0.822739854455,29,2.06561303139,35393
233.664,7124096,4383.12568156,,10208.022626876831,0.0220211073368,203,-0.0413391617767,-567.143130161,0,129,144,0.88420368731,143,2.01995134354,34481
228.538,7125530,5479.95155843,,10243.975066184998,0.0205246245799,234,-0.0419233318535,-549.614423082,1,143,144,0.854736447334,112,2.04680681229,35627
227.803,7174309,4926.78588867,,10280.433588027954,0.0207425896078,214,-0.0420970661119,-516.943466882,0,41,145,0.871663495898,144,1.9859919548,34695
220.715,7174578,5611.55936178,,10316.40006685257,0.0204335771268,238,-0.041155425269,-485.646917169,1,144,145,0.810119494796,32,2.00940108299,35865
223.173,7222965,4457.44400533,,10352.562636375427,0.0215143723181,198,-0.0422478234783,-464.785611728,0,99,146,0.885658301413,145,1.96292710304,34893
220.541,7223843,5699.49787394,,10388.518321752548,0.0212238678165,235,-0.042578303779,-454.849134696,1,145,146,0.794655755162,26,1.97655630112,36100
224.75,7272810,4872.63362122,,10424.578751087189,0.0215603207471,216,-0.0412979497729,-482.397564593,0,114,147,0.883392073214,146,1.93126666546,35109
218.013,7273222,6881.01512655,,10460.840354442596,0.0205573300676,251,-0.0403367240797,-477.225599447,1,146,147,0.812626302242,8,1.94495260715,36351
219.375,7322222,4923.19454956,,10497.257840871811,0.0214537166758,210,-0.0420397043151,-497.437018517,0,136,148,0.909920334816,147,1.89529263973,35319
219.547,7322264,4926.28673299,,10533.590544939041,0.0208568356854,213,-0.0413068856578,-498.084590894,1,147,148,0.849225819111,101,1.90881538391,36564
225.461,7371193,5058.75814819,,10569.817053079605,0.0210655092184,205,-0.0409454959251,-484.801839381,0,67,149,0.822124928236,148,1.86914861202,35524
231.337,7370751,4822.44427999,,10605.886068582535,0.0223538706002,198,-0.0416696501197,-506.312118495,1,148,149,0.856502056122,109,1.87834918499,36762
236.31,7418823,4882.28401693,,10641.972475767136,0.0205997835146,203,-0.0411236959238,-508.014675295,0,33,150,0.865844935179,149,1.8499751091,35727
232.659,7420459,5538.32792664,,10677.951737880707,0.0216467366166,232,-0.0413338588357,-511.511645142,1,149,150,0.814779892564,131,1.83035480976,36994
